is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
1,M,51,49000.0,2015,6,15,2,10,7,discount,True,True,True,False
1,M,68,100000.0,2017,9,12,10,10,5,bogo,True,True,True,True
1,F,53,76000.0,2015,12,16,2,10,10,discount,True,True,True,True
0,M,59,67000.0,2017,8,19,10,10,5,bogo,True,True,True,True
0,F,53,113000.0,2018,1,23,3,7,7,discount,True,True,True,True
1,F,77,87000.0,2015,12,24,5,20,10,discount,True,False,True,False
1,F,118,70598.23,2016,5,26,5,20,10,discount,True,False,True,False
1,M,59,108000.0,2017,8,27,2,10,10,discount,True,True,True,True
1,F,28,32000.0,2017,12,17,2,10,7,discount,True,True,True,False
0,M,65,68000.0,2018,7,19,10,10,5,bogo,True,True,True,True
0,M,60,37000.0,2018,5,5,2,10,10,discount,True,True,True,True
0,F,68,84000.0,2017,10,15,2,10,10,discount,True,True,True,True
1,F,38,85000.0,2016,3,29,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2015,10,17,0,0,3,informational,True,True,False,True
1,F,25,48000.0,2015,11,21,3,7,7,discount,True,True,True,True
1,M,38,100000.0,2015,9,30,2,10,10,discount,True,True,True,True
1,F,49,115000.0,2017,12,17,10,10,5,bogo,True,True,True,True
0,M,50,61000.0,2014,11,19,0,0,4,informational,True,True,True,False
1,F,25,60000.0,2016,11,6,2,10,7,discount,True,True,True,False
0,F,58,91000.0,2018,4,29,3,7,7,discount,True,True,True,True
0,F,33,73000.0,2018,5,7,2,10,10,discount,True,True,True,True
1,M,27,44000.0,2017,10,26,2,10,10,discount,True,True,True,True
1,M,58,53000.0,2014,3,26,5,5,7,bogo,True,True,True,False
1,F,79,105000.0,2017,6,28,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2018,6,26,5,20,10,discount,True,False,True,False
1,M,81,68000.0,2017,5,24,10,10,5,bogo,True,True,True,True
1,M,50,90000.0,2014,10,15,5,20,10,discount,True,False,True,False
1,F,43,36000.0,2016,11,22,2,10,10,discount,True,True,True,True
0,M,39,69000.0,2018,2,2,2,10,10,discount,True,True,True,True
1,F,22,49000.0,2016,11,15,2,10,10,discount,True,True,True,True
1,M,39,81000.0,2018,2,6,2,10,7,discount,True,True,True,False
0,M,83,49000.0,2018,2,22,5,5,5,bogo,True,True,True,True
1,F,61,59000.0,2016,1,17,2,10,7,discount,True,True,True,False
0,F,59,58000.0,2014,2,14,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,10,17,5,5,7,bogo,True,True,True,False
0,M,47,56000.0,2017,3,2,0,0,4,informational,True,True,True,False
1,F,63,110000.0,2017,11,27,5,5,5,bogo,True,True,True,True
0,F,74,63000.0,2017,9,14,0,0,4,informational,True,True,True,False
0,F,57,83000.0,2017,8,11,5,5,5,bogo,True,True,True,True
1,M,63,93000.0,2017,8,27,10,10,7,bogo,True,True,False,True
1,F,47,53000.0,2017,11,20,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,1,2,0,0,3,informational,True,True,False,True
0,M,43,72000.0,2017,10,7,0,0,3,informational,True,True,False,True
0,M,29,62000.0,2015,11,15,0,0,3,informational,True,True,False,True
1,F,39,90000.0,2016,7,13,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2017,5,2,2,10,10,discount,True,True,True,True
0,M,44,89000.0,2018,1,16,0,0,3,informational,True,True,False,True
1,F,73,65000.0,2017,9,20,10,10,5,bogo,True,True,True,True
0,M,58,62000.0,2018,6,4,10,10,5,bogo,True,True,True,True
1,F,22,44000.0,2017,4,17,10,10,7,bogo,True,True,False,True
0,M,18,73000.0,2017,10,20,10,10,7,bogo,True,True,False,True
0,F,83,62000.0,2017,9,6,2,10,7,discount,True,True,True,False
1,M,47,64000.0,2017,4,13,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2016,12,23,5,5,5,bogo,True,True,True,True
0,M,53,67000.0,2013,8,9,0,0,3,informational,True,True,False,True
1,M,52,53000.0,2017,10,19,10,10,5,bogo,True,True,True,True
0,M,59,53000.0,2016,4,27,2,10,10,discount,True,True,True,True
0,M,63,40000.0,2014,9,25,0,0,3,informational,True,True,False,True
0,M,62,41000.0,2018,3,23,10,10,5,bogo,True,True,True,True
1,M,25,73000.0,2015,8,8,2,10,10,discount,True,True,True,True
0,F,53,94000.0,2017,9,22,3,7,7,discount,True,True,True,True
1,F,74,37000.0,2017,12,11,2,10,10,discount,True,True,True,True
1,M,66,95000.0,2016,11,8,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,3,10,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2015,8,29,10,10,5,bogo,True,True,True,True
1,F,67,77000.0,2017,11,8,2,10,10,discount,True,True,True,True
0,M,63,32000.0,2017,12,13,5,5,5,bogo,True,True,True,True
0,M,40,87000.0,2017,7,27,5,5,7,bogo,True,True,True,False
1,F,48,100000.0,2017,12,19,3,7,7,discount,True,True,True,True
0,F,46,73000.0,2018,1,11,10,10,7,bogo,True,True,False,True
0,M,21,42000.0,2016,4,28,10,10,5,bogo,True,True,True,True
0,M,36,31000.0,2017,8,8,5,5,5,bogo,True,True,True,True
0,F,67,85000.0,2017,8,22,0,0,3,informational,True,True,False,True
0,M,20,48000.0,2017,4,11,10,10,7,bogo,True,True,False,True
1,M,38,33000.0,2016,2,7,2,10,7,discount,True,True,True,False
0,M,48,44000.0,2018,7,23,3,7,7,discount,True,True,True,True
1,M,39,53000.0,2017,5,30,5,20,10,discount,True,False,True,False
1,F,75,103000.0,2017,1,12,2,10,10,discount,True,True,True,True
0,M,63,55000.0,2016,7,2,0,0,3,informational,True,True,False,True
0,F,43,39000.0,2018,1,26,0,0,3,informational,True,True,False,True
1,M,20,56000.0,2017,9,1,2,10,10,discount,True,True,True,True
1,M,49,47000.0,2016,11,21,5,5,5,bogo,True,True,True,True
1,M,60,69000.0,2017,9,28,2,10,10,discount,True,True,True,True
1,F,42,50000.0,2017,9,12,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,5,13,10,10,7,bogo,True,True,False,True
0,M,49,68000.0,2018,3,14,5,5,5,bogo,True,True,True,True
0,F,24,40000.0,2015,10,10,0,0,3,informational,True,True,False,True
1,M,55,80000.0,2018,1,17,10,10,5,bogo,True,True,True,True
0,F,28,37000.0,2017,8,16,0,0,4,informational,True,True,True,False
1,O,49,91000.0,2017,11,16,5,5,7,bogo,True,True,True,False
0,F,55,57000.0,2017,10,23,0,0,4,informational,True,True,True,False
0,M,59,61000.0,2018,3,14,2,10,10,discount,True,True,True,True
1,M,45,67000.0,2018,5,4,10,10,7,bogo,True,True,False,True
1,M,75,54000.0,2017,2,19,10,10,7,bogo,True,True,False,True
0,F,34,34000.0,2017,8,1,0,0,3,informational,True,True,False,True
0,M,37,77000.0,2017,12,8,0,0,3,informational,True,True,False,True
1,F,65,83000.0,2017,8,6,5,5,5,bogo,True,True,True,True
1,F,63,111000.0,2018,6,21,10,10,7,bogo,True,True,False,True
1,F,40,72000.0,2016,4,1,3,7,7,discount,True,True,True,True
1,F,55,103000.0,2015,10,16,2,10,7,discount,True,True,True,False
1,M,58,81000.0,2018,3,24,10,10,5,bogo,True,True,True,True
1,M,55,66000.0,2016,2,1,5,20,10,discount,True,False,True,False
0,F,56,90000.0,2017,10,28,5,5,5,bogo,True,True,True,True
0,F,35,72000.0,2018,1,2,10,10,7,bogo,True,True,False,True
1,M,59,73000.0,2017,9,13,5,5,7,bogo,True,True,True,False
1,F,58,112000.0,2016,5,14,5,5,5,bogo,True,True,True,True
1,M,59,85000.0,2015,11,29,5,20,10,discount,True,False,True,False
0,M,71,41000.0,2017,10,23,10,10,5,bogo,True,True,True,True
0,M,60,94000.0,2017,12,26,10,10,7,bogo,True,True,False,True
1,F,54,61000.0,2016,7,6,5,5,7,bogo,True,True,True,False
0,F,37,40000.0,2017,10,27,2,10,10,discount,True,True,True,True
0,F,53,99000.0,2016,8,5,2,10,10,discount,True,True,True,True
0,M,31,32000.0,2018,1,3,0,0,4,informational,True,True,True,False
1,M,48,44000.0,2015,6,1,2,10,7,discount,True,True,True,False
0,M,83,62000.0,2018,7,5,0,0,3,informational,True,True,False,True
1,M,60,106000.0,2016,7,2,3,7,7,discount,True,True,True,True
1,F,23,62000.0,2018,1,5,10,10,5,bogo,True,True,True,True
1,M,42,91000.0,2016,12,25,2,10,7,discount,True,True,True,False
1,M,38,58000.0,2018,5,18,5,5,5,bogo,True,True,True,True
0,M,46,59000.0,2018,2,1,3,7,7,discount,True,True,True,True
0,M,81,66000.0,2014,6,22,3,7,7,discount,True,True,True,True
1,M,39,61000.0,2015,10,5,5,20,10,discount,True,False,True,False
1,M,52,85000.0,2015,8,31,10,10,5,bogo,True,True,True,True
0,F,57,32000.0,2017,9,23,2,10,7,discount,True,True,True,False
0,M,21,54000.0,2016,9,3,0,0,4,informational,True,True,True,False
0,F,43,60000.0,2018,7,22,0,0,3,informational,True,True,False,True
0,F,61,37000.0,2018,3,20,10,10,5,bogo,True,True,True,True
0,M,24,51000.0,2015,10,21,0,0,4,informational,True,True,True,False
0,M,61,46000.0,2017,10,16,3,7,7,discount,True,True,True,True
1,F,60,108000.0,2015,8,22,5,5,5,bogo,True,True,True,True
0,M,65,94000.0,2018,2,23,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,2,18,5,5,5,bogo,True,True,True,True
1,F,75,78000.0,2016,7,16,3,7,7,discount,True,True,True,True
1,M,46,34000.0,2017,4,25,2,10,10,discount,True,True,True,True
0,F,54,77000.0,2018,6,2,0,0,3,informational,True,True,False,True
1,F,51,97000.0,2017,4,1,10,10,5,bogo,True,True,True,True
1,M,51,77000.0,2014,7,24,5,20,10,discount,True,False,True,False
0,M,27,65000.0,2017,8,4,0,0,4,informational,True,True,True,False
1,M,32,33000.0,2017,9,15,2,10,10,discount,True,True,True,True
0,M,39,36000.0,2018,7,17,0,0,3,informational,True,True,False,True
1,M,67,65000.0,2014,10,14,2,10,10,discount,True,True,True,True
1,F,55,65000.0,2017,3,1,2,10,10,discount,True,True,True,True
1,F,56,38000.0,2017,9,20,5,5,5,bogo,True,True,True,True
1,M,23,57000.0,2013,8,19,5,5,5,bogo,True,True,True,True
1,M,48,74000.0,2017,10,9,3,7,7,discount,True,True,True,True
0,M,25,61000.0,2015,8,15,0,0,3,informational,True,True,False,True
1,O,47,48000.0,2018,6,2,5,5,5,bogo,True,True,True,True
1,M,20,59000.0,2014,8,22,3,7,7,discount,True,True,True,True
1,M,40,72000.0,2017,10,2,2,10,7,discount,True,True,True,False
1,M,51,97000.0,2017,3,17,10,10,5,bogo,True,True,True,True
1,F,68,59000.0,2017,12,22,3,7,7,discount,True,True,True,True
1,M,65,36000.0,2017,12,18,2,10,7,discount,True,True,True,False
0,M,40,91000.0,2015,2,24,10,10,5,bogo,True,True,True,True
1,M,55,72000.0,2017,6,3,10,10,5,bogo,True,True,True,True
0,M,60,77000.0,2018,1,15,0,0,4,informational,True,True,True,False
0,M,84,48000.0,2018,1,7,0,0,3,informational,True,True,False,True
1,M,57,72000.0,2016,10,31,3,7,7,discount,True,True,True,True
1,F,49,111000.0,2016,2,17,2,10,10,discount,True,True,True,True
0,M,56,84000.0,2018,2,13,5,5,7,bogo,True,True,True,False
0,M,51,100000.0,2018,5,12,0,0,3,informational,True,True,False,True
0,M,40,86000.0,2016,7,27,0,0,3,informational,True,True,False,True
0,F,41,67000.0,2017,7,30,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,6,30,0,0,4,informational,True,True,True,False
0,F,65,78000.0,2017,9,30,0,0,4,informational,True,True,True,False
1,M,41,94000.0,2017,8,31,10,10,5,bogo,True,True,True,True
0,M,37,64000.0,2017,11,5,5,5,5,bogo,True,True,True,True
0,F,66,58000.0,2018,2,16,0,0,4,informational,True,True,True,False
1,F,62,77000.0,2018,1,27,2,10,10,discount,True,True,True,True
1,M,59,60000.0,2015,12,13,3,7,7,discount,True,True,True,True
1,F,60,32000.0,2018,1,28,3,7,7,discount,True,True,True,True
0,M,38,51000.0,2018,7,13,10,10,5,bogo,True,True,True,True
1,F,24,73000.0,2017,10,3,10,10,7,bogo,True,True,False,True
1,F,118,70598.23,2016,5,21,2,10,10,discount,True,True,True,True
1,M,71,107000.0,2016,8,24,2,10,10,discount,True,True,True,True
0,F,56,109000.0,2018,1,23,0,0,3,informational,True,True,False,True
1,F,66,31000.0,2016,2,15,10,10,5,bogo,True,True,True,True
0,M,68,38000.0,2017,11,26,5,5,5,bogo,True,True,True,True
0,M,63,72000.0,2016,3,23,10,10,5,bogo,True,True,True,True
1,M,42,67000.0,2016,10,19,5,5,7,bogo,True,True,True,False
1,M,39,47000.0,2013,8,20,10,10,7,bogo,True,True,False,True
0,M,63,36000.0,2017,7,29,10,10,7,bogo,True,True,False,True
1,M,43,53000.0,2015,12,1,2,10,7,discount,True,True,True,False
1,M,31,32000.0,2018,1,3,5,5,7,bogo,True,True,True,False
1,F,83,90000.0,2017,4,22,2,10,10,discount,True,True,True,True
0,F,84,64000.0,2016,10,17,0,0,3,informational,True,True,False,True
1,M,51,79000.0,2016,3,19,3,7,7,discount,True,True,True,True
0,M,70,31000.0,2017,12,25,10,10,5,bogo,True,True,True,True
1,F,73,37000.0,2018,1,29,3,7,7,discount,True,True,True,True
1,F,68,72000.0,2018,2,17,5,5,5,bogo,True,True,True,True
1,M,71,74000.0,2017,12,12,3,7,7,discount,True,True,True,True
1,F,58,88000.0,2015,9,15,10,10,7,bogo,True,True,False,True
0,F,59,39000.0,2015,7,18,5,20,10,discount,True,False,True,False
0,F,66,63000.0,2017,11,18,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2017,8,2,0,0,4,informational,True,True,True,False
1,F,69,83000.0,2015,9,20,2,10,10,discount,True,True,True,True
0,F,74,89000.0,2017,10,10,0,0,4,informational,True,True,True,False
1,F,49,84000.0,2013,11,8,2,10,7,discount,True,True,True,False
1,M,61,36000.0,2016,6,8,10,10,7,bogo,True,True,False,True
1,F,73,63000.0,2016,7,18,3,7,7,discount,True,True,True,True
0,M,55,52000.0,2018,1,20,3,7,7,discount,True,True,True,True
1,F,60,36000.0,2018,6,29,5,20,10,discount,True,False,True,False
1,F,27,51000.0,2016,2,10,10,10,7,bogo,True,True,False,True
0,M,72,62000.0,2017,11,22,0,0,3,informational,True,True,False,True
0,M,50,62000.0,2018,6,27,0,0,3,informational,True,True,False,True
0,M,54,67000.0,2013,8,10,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2015,10,7,5,5,7,bogo,True,True,True,False
0,M,31,35000.0,2018,6,18,2,10,7,discount,True,True,True,False
1,F,81,36000.0,2017,8,30,3,7,7,discount,True,True,True,True
0,M,31,69000.0,2018,1,20,10,10,7,bogo,True,True,False,True
1,M,22,35000.0,2016,4,28,2,10,10,discount,True,True,True,True
0,M,40,80000.0,2017,1,28,0,0,4,informational,True,True,True,False
0,M,58,85000.0,2018,6,12,3,7,7,discount,True,True,True,True
0,M,47,65000.0,2014,7,11,0,0,4,informational,True,True,True,False
0,M,71,36000.0,2018,6,29,2,10,7,discount,True,True,True,False
0,F,73,56000.0,2014,9,22,0,0,4,informational,True,True,True,False
0,F,79,90000.0,2018,7,8,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2016,4,2,2,10,7,discount,True,True,True,False
0,M,71,87000.0,2017,5,2,5,5,7,bogo,True,True,True,False
0,M,51,111000.0,2018,3,3,10,10,5,bogo,True,True,True,True
0,M,47,34000.0,2017,8,7,10,10,5,bogo,True,True,True,True
0,M,73,41000.0,2013,11,12,5,5,5,bogo,True,True,True,True
1,F,44,100000.0,2016,3,10,5,5,5,bogo,True,True,True,True
1,M,66,75000.0,2016,3,26,2,10,10,discount,True,True,True,True
1,F,67,67000.0,2017,8,13,3,7,7,discount,True,True,True,True
1,F,68,70000.0,2017,5,23,10,10,7,bogo,True,True,False,True
0,M,34,31000.0,2014,11,15,10,10,5,bogo,True,True,True,True
1,F,62,81000.0,2016,6,26,5,5,5,bogo,True,True,True,True
0,F,55,82000.0,2016,8,28,0,0,3,informational,True,True,False,True
0,F,49,68000.0,2018,2,12,5,5,7,bogo,True,True,True,False
1,F,56,107000.0,2016,11,30,10,10,7,bogo,True,True,False,True
1,M,45,63000.0,2017,6,20,2,10,10,discount,True,True,True,True
1,M,76,92000.0,2018,7,26,10,10,7,bogo,True,True,False,True
1,F,40,75000.0,2018,2,11,5,5,7,bogo,True,True,True,False
1,F,55,63000.0,2014,9,8,10,10,5,bogo,True,True,True,True
1,M,44,65000.0,2014,3,24,2,10,10,discount,True,True,True,True
1,M,56,79000.0,2018,2,28,2,10,7,discount,True,True,True,False
1,M,82,97000.0,2016,12,30,5,20,10,discount,True,False,True,False
1,M,91,58000.0,2014,4,18,5,20,10,discount,True,False,True,False
1,F,57,53000.0,2016,8,29,2,10,10,discount,True,True,True,True
0,F,57,92000.0,2016,7,14,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,1,14,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2016,3,13,10,10,7,bogo,True,True,False,True
1,M,44,74000.0,2017,6,11,5,5,5,bogo,True,True,True,True
1,F,95,81000.0,2017,11,24,3,7,7,discount,True,True,True,True
0,M,66,108000.0,2018,7,11,0,0,3,informational,True,True,False,True
0,M,78,74000.0,2017,1,17,0,0,4,informational,True,True,True,False
0,M,59,89000.0,2018,1,28,0,0,4,informational,True,True,True,False
0,M,73,61000.0,2018,6,15,0,0,4,informational,True,True,True,False
1,M,48,100000.0,2017,11,13,10,10,7,bogo,True,True,False,True
1,M,70,45000.0,2018,5,7,10,10,7,bogo,True,True,False,True
0,M,45,51000.0,2018,5,14,0,0,3,informational,True,True,False,True
0,M,69,39000.0,2015,4,28,0,0,4,informational,True,True,True,False
1,F,58,97000.0,2018,1,24,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2015,9,14,5,20,10,discount,True,False,True,False
0,M,31,55000.0,2016,8,2,0,0,4,informational,True,True,True,False
0,M,64,53000.0,2016,3,20,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,4,16,0,0,3,informational,True,True,False,True
1,F,21,50000.0,2014,2,25,5,5,7,bogo,True,True,True,False
1,F,58,72000.0,2015,11,27,3,7,7,discount,True,True,True,True
1,F,48,74000.0,2015,1,1,5,20,10,discount,True,False,True,False
0,F,81,96000.0,2017,10,28,0,0,4,informational,True,True,True,False
1,F,22,44000.0,2017,4,17,5,5,5,bogo,True,True,True,True
1,F,41,35000.0,2018,2,16,3,7,7,discount,True,True,True,True
0,M,75,92000.0,2018,2,25,0,0,3,informational,True,True,False,True
1,F,64,115000.0,2015,10,5,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,7,16,5,5,5,bogo,True,True,True,True
1,M,32,41000.0,2018,2,17,3,7,7,discount,True,True,True,True
0,F,62,76000.0,2018,1,2,5,5,5,bogo,True,True,True,True
0,F,43,97000.0,2018,4,16,5,5,7,bogo,True,True,True,False
1,M,58,67000.0,2017,8,29,3,7,7,discount,True,True,True,True
1,M,69,78000.0,2018,4,20,2,10,10,discount,True,True,True,True
1,M,69,52000.0,2016,11,21,10,10,7,bogo,True,True,False,True
1,F,53,74000.0,2017,11,23,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,3,14,5,5,5,bogo,True,True,True,True
0,F,60,43000.0,2018,6,11,5,5,5,bogo,True,True,True,True
0,F,56,95000.0,2017,10,24,0,0,4,informational,True,True,True,False
1,F,62,36000.0,2018,7,5,2,10,7,discount,True,True,True,False
0,O,52,92000.0,2018,4,14,5,5,7,bogo,True,True,True,False
0,F,25,48000.0,2015,6,22,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,6,15,0,0,4,informational,True,True,True,False
1,F,82,107000.0,2017,5,4,3,7,7,discount,True,True,True,True
0,M,39,69000.0,2017,11,8,3,7,7,discount,True,True,True,True
1,F,34,34000.0,2015,2,17,10,10,5,bogo,True,True,True,True
1,F,76,57000.0,2017,12,24,3,7,7,discount,True,True,True,True
1,F,118,70598.23,2016,12,1,2,10,10,discount,True,True,True,True
1,F,52,107000.0,2018,5,6,10,10,5,bogo,True,True,True,True
0,M,46,69000.0,2017,4,4,10,10,5,bogo,True,True,True,True
0,M,79,55000.0,2018,4,25,0,0,4,informational,True,True,True,False
0,M,81,85000.0,2016,12,23,0,0,3,informational,True,True,False,True
1,F,37,54000.0,2017,2,26,5,20,10,discount,True,False,True,False
0,M,25,46000.0,2018,6,16,0,0,4,informational,True,True,True,False
1,F,33,54000.0,2016,11,6,2,10,7,discount,True,True,True,False
1,F,68,68000.0,2017,3,11,3,7,7,discount,True,True,True,True
0,F,67,86000.0,2017,12,30,0,0,3,informational,True,True,False,True
0,M,36,31000.0,2018,3,15,5,5,5,bogo,True,True,True,True
1,F,56,52000.0,2018,7,16,2,10,10,discount,True,True,True,True
1,F,80,83000.0,2017,10,7,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2017,3,18,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2015,9,10,10,10,5,bogo,True,True,True,True
1,F,49,73000.0,2017,5,7,10,10,5,bogo,True,True,True,True
1,F,57,71000.0,2018,4,19,3,7,7,discount,True,True,True,True
0,F,66,70000.0,2018,5,30,0,0,4,informational,True,True,True,False
0,M,45,49000.0,2013,12,13,0,0,3,informational,True,True,False,True
0,M,60,42000.0,2017,6,1,10,10,5,bogo,True,True,True,True
1,M,53,39000.0,2015,9,25,5,5,5,bogo,True,True,True,True
0,F,61,33000.0,2017,8,17,3,7,7,discount,True,True,True,True
1,M,72,104000.0,2016,11,21,10,10,5,bogo,True,True,True,True
0,M,50,113000.0,2017,10,6,5,5,5,bogo,True,True,True,True
1,F,68,61000.0,2016,9,18,3,7,7,discount,True,True,True,True
1,M,55,85000.0,2017,3,23,5,5,5,bogo,True,True,True,True
1,M,43,69000.0,2017,8,26,3,7,7,discount,True,True,True,True
1,M,52,67000.0,2018,4,17,5,5,5,bogo,True,True,True,True
0,F,49,70000.0,2017,3,24,2,10,7,discount,True,True,True,False
1,F,57,71000.0,2015,11,3,5,5,7,bogo,True,True,True,False
1,F,71,95000.0,2017,5,29,2,10,10,discount,True,True,True,True
1,F,32,71000.0,2017,12,6,5,5,5,bogo,True,True,True,True
0,M,83,81000.0,2018,5,2,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2018,4,23,2,10,10,discount,True,True,True,True
1,F,62,57000.0,2016,12,3,10,10,5,bogo,True,True,True,True
0,M,77,57000.0,2017,9,15,3,7,7,discount,True,True,True,True
1,F,92,86000.0,2017,9,13,2,10,7,discount,True,True,True,False
0,F,51,43000.0,2018,2,6,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2015,11,23,2,10,10,discount,True,True,True,True
0,M,59,64000.0,2016,4,8,0,0,3,informational,True,True,False,True
1,F,48,52000.0,2017,5,16,2,10,7,discount,True,True,True,False
1,F,54,62000.0,2017,11,25,2,10,7,discount,True,True,True,False
0,M,77,69000.0,2018,7,2,10,10,5,bogo,True,True,True,True
0,M,64,98000.0,2017,10,2,0,0,3,informational,True,True,False,True
1,M,20,33000.0,2015,1,22,3,7,7,discount,True,True,True,True
1,F,44,86000.0,2017,10,31,5,5,7,bogo,True,True,True,False
1,F,25,70000.0,2015,11,10,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,9,5,10,10,7,bogo,True,True,False,True
1,M,63,88000.0,2018,1,2,5,5,7,bogo,True,True,True,False
0,M,86,44000.0,2016,1,13,10,10,5,bogo,True,True,True,True
1,M,42,50000.0,2016,9,20,10,10,5,bogo,True,True,True,True
0,F,100,63000.0,2015,8,28,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2017,6,17,10,10,7,bogo,True,True,False,True
1,M,70,114000.0,2015,10,13,2,10,7,discount,True,True,True,False
0,F,67,87000.0,2018,1,29,5,5,5,bogo,True,True,True,True
1,F,53,87000.0,2017,5,28,5,5,5,bogo,True,True,True,True
1,F,50,83000.0,2016,11,26,3,7,7,discount,True,True,True,True
0,M,72,59000.0,2018,3,4,10,10,5,bogo,True,True,True,True
0,M,58,83000.0,2017,9,6,5,20,10,discount,True,False,True,False
0,M,31,68000.0,2017,10,26,2,10,10,discount,True,True,True,True
0,M,57,33000.0,2017,1,16,0,0,3,informational,True,True,False,True
