,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,is_offer_completed,reward,difficulty,duration,offer_type,email,mobile,web,social
26692,F,33,52000.0,2017,5,25,1,3,7,7,discount,True,True,True,True
26693,F,33,52000.0,2017,5,25,0,0,0,3,informational,True,True,False,True
26694,M,40,34000.0,2016,10,9,1,3,7,7,discount,True,True,True,True
26695,M,40,34000.0,2016,10,9,0,10,10,7,bogo,True,True,False,True
26696,M,40,34000.0,2016,10,9,1,5,5,5,bogo,True,True,True,True
26697,M,40,34000.0,2016,10,9,0,2,10,10,discount,True,True,True,True
26698,F,68,87000.0,2016,11,29,0,10,10,5,bogo,True,True,True,True
26699,M,40,33000.0,2015,5,28,1,2,10,7,discount,True,True,True,False
26700,M,40,33000.0,2015,5,28,1,5,5,5,bogo,True,True,True,True
26701,M,40,33000.0,2015,5,28,0,2,10,10,discount,True,True,True,True
26702,F,76,68000.0,2017,8,8,0,10,10,5,bogo,True,True,True,True
26703,F,76,68000.0,2017,8,8,0,0,0,3,informational,True,True,False,True
26704,F,76,68000.0,2017,8,8,0,5,5,5,bogo,True,True,True,True
26705,F,47,88000.0,2014,9,13,0,3,7,7,discount,True,True,True,True
26706,F,47,88000.0,2014,9,13,1,2,10,7,discount,True,True,True,False
26707,F,47,88000.0,2014,9,13,0,0,0,4,informational,True,True,True,False
26708,F,47,88000.0,2014,9,13,1,10,10,7,bogo,True,True,False,True
26709,F,118,70598.22601839685,2018,2,13,0,3,7,7,discount,True,True,True,True
26710,F,118,70598.22601839685,2018,2,13,0,0,0,3,informational,True,True,False,True
26711,F,118,70598.22601839685,2018,2,13,0,5,5,7,bogo,True,True,True,False
26712,F,64,85000.0,2018,4,14,1,2,10,7,discount,True,True,True,False
26713,F,64,85000.0,2018,4,14,0,0,0,3,informational,True,True,False,True
26714,F,64,85000.0,2018,4,14,1,10,10,7,bogo,True,True,False,True
26715,F,64,85000.0,2018,4,14,1,5,5,5,bogo,True,True,True,True
26716,F,51,61000.0,2017,10,26,1,3,7,7,discount,True,True,True,True
26717,F,51,61000.0,2017,10,26,0,10,10,7,bogo,True,True,False,True
26718,F,51,61000.0,2017,10,26,0,2,10,10,discount,True,True,True,True
26719,F,118,70598.22601839685,2016,12,16,0,10,10,5,bogo,True,True,True,True
26720,F,118,70598.22601839685,2016,12,16,0,0,0,3,informational,True,True,False,True
26721,F,65,73000.0,2017,11,13,0,0,0,4,informational,True,True,True,False
26722,F,65,73000.0,2017,11,13,0,5,5,7,bogo,True,True,True,False
26723,F,65,73000.0,2017,11,13,1,10,10,7,bogo,True,True,False,True
26724,M,37,86000.0,2016,4,19,1,3,7,7,discount,True,True,True,True
26725,M,37,86000.0,2016,4,19,0,0,0,3,informational,True,True,False,True
26726,M,37,86000.0,2016,4,19,1,5,5,7,bogo,True,True,True,False
26727,M,37,86000.0,2016,4,19,1,10,10,7,bogo,True,True,False,True
26728,M,37,86000.0,2016,4,19,1,5,5,5,bogo,True,True,True,True
26729,M,53,89000.0,2016,8,17,1,5,5,5,bogo,True,True,True,True
26730,M,53,89000.0,2016,8,17,1,2,10,10,discount,True,True,True,True
26731,M,48,98000.0,2017,12,1,0,0,0,3,informational,True,True,False,True
26732,M,48,98000.0,2017,12,1,0,10,10,7,bogo,True,True,False,True
26733,M,48,98000.0,2017,12,1,1,5,5,5,bogo,True,True,True,True
26734,M,48,98000.0,2017,12,1,0,2,10,10,discount,True,True,True,True
26735,F,66,90000.0,2017,6,25,1,3,7,7,discount,True,True,True,True
26736,F,66,90000.0,2017,6,25,0,0,0,3,informational,True,True,False,True
26737,F,66,90000.0,2017,6,25,1,5,5,5,bogo,True,True,True,True
26738,M,72,73000.0,2018,1,18,0,3,7,7,discount,True,True,True,True
26739,M,72,73000.0,2018,1,18,0,0,0,4,informational,True,True,True,False
26740,M,72,73000.0,2018,1,18,0,0,0,3,informational,True,True,False,True
26741,M,72,73000.0,2018,1,18,1,5,5,7,bogo,True,True,True,False
26742,M,71,78000.0,2016,8,15,1,3,7,7,discount,True,True,True,True
26743,M,71,78000.0,2016,8,15,1,2,10,7,discount,True,True,True,False
26744,O,64,65000.0,2017,12,9,0,5,5,7,bogo,True,True,True,False
26745,O,64,65000.0,2017,12,9,1,2,10,10,discount,True,True,True,True
26746,F,118,70598.22601839685,2016,3,21,1,5,5,5,bogo,True,True,True,True
26747,M,55,70000.0,2017,10,11,0,10,10,5,bogo,True,True,True,True
26748,M,55,70000.0,2017,10,11,0,0,0,3,informational,True,True,False,True
26749,M,55,70000.0,2017,10,11,1,5,5,7,bogo,True,True,True,False
26750,M,55,70000.0,2017,10,11,0,10,10,7,bogo,True,True,False,True
26751,F,21,69000.0,2016,9,5,1,5,5,5,bogo,True,True,True,True
26752,M,40,32000.0,2018,6,29,0,10,10,5,bogo,True,True,True,True
26753,M,40,32000.0,2018,6,29,1,2,10,10,discount,True,True,True,True
26754,M,72,31000.0,2013,9,6,1,3,7,7,discount,True,True,True,True
26755,M,72,31000.0,2013,9,6,0,0,0,3,informational,True,True,False,True
26756,M,72,31000.0,2013,9,6,0,10,10,7,bogo,True,True,False,True
26757,M,72,31000.0,2013,9,6,0,5,5,5,bogo,True,True,True,True
26758,M,58,93000.0,2015,12,18,1,3,7,7,discount,True,True,True,True
26759,M,58,93000.0,2015,12,18,1,2,10,7,discount,True,True,True,False
26760,M,58,93000.0,2015,12,18,0,0,0,4,informational,True,True,True,False
26761,M,58,93000.0,2015,12,18,1,10,10,5,bogo,True,True,True,True
26762,M,24,73000.0,2016,11,20,1,3,7,7,discount,True,True,True,True
26763,M,24,73000.0,2016,11,20,0,0,0,3,informational,True,True,False,True
26764,M,24,73000.0,2016,11,20,0,10,10,7,bogo,True,True,False,True
26765,F,56,110000.0,2016,4,7,1,3,7,7,discount,True,True,True,True
26766,F,56,110000.0,2016,4,7,1,2,10,10,discount,True,True,True,True
26767,M,59,85000.0,2016,5,24,1,2,10,7,discount,True,True,True,False
26768,M,59,85000.0,2016,5,24,1,10,10,5,bogo,True,True,True,True
26769,M,60,86000.0,2017,8,15,1,3,7,7,discount,True,True,True,True
26770,M,60,86000.0,2017,8,15,1,2,10,7,discount,True,True,True,False
26771,M,60,86000.0,2017,8,15,0,0,0,3,informational,True,True,False,True
26772,M,60,86000.0,2017,8,15,1,5,5,5,bogo,True,True,True,True
26773,F,65,68000.0,2016,1,27,1,10,10,5,bogo,True,True,True,True
26774,M,74,85000.0,2017,2,17,1,10,10,5,bogo,True,True,True,True
26775,M,74,85000.0,2017,2,17,1,5,5,5,bogo,True,True,True,True
26776,M,74,85000.0,2017,2,17,1,2,10,10,discount,True,True,True,True
26777,M,46,39000.0,2013,9,12,0,2,10,7,discount,True,True,True,False
26778,M,46,39000.0,2013,9,12,0,10,10,5,bogo,True,True,True,True
26779,M,46,39000.0,2013,9,12,1,2,10,10,discount,True,True,True,True
26780,F,52,92000.0,2017,11,6,0,0,0,3,informational,True,True,False,True
26781,F,52,92000.0,2017,11,6,0,5,5,5,bogo,True,True,True,True
26782,M,74,35000.0,2018,3,22,0,0,0,3,informational,True,True,False,True
26783,M,46,38000.0,2018,3,15,0,10,10,5,bogo,True,True,True,True
26784,M,46,38000.0,2018,3,15,0,10,10,7,bogo,True,True,False,True
26785,M,46,38000.0,2018,3,15,0,5,5,5,bogo,True,True,True,True
26786,M,33,63000.0,2015,4,28,0,10,10,5,bogo,True,True,True,True
26787,M,33,63000.0,2015,4,28,0,0,0,3,informational,True,True,False,True
26788,M,33,63000.0,2015,4,28,1,5,5,5,bogo,True,True,True,True
26789,F,80,38000.0,2016,9,12,1,5,5,7,bogo,True,True,True,False
26790,F,80,38000.0,2016,9,12,1,5,5,5,bogo,True,True,True,True
26791,M,49,47000.0,2017,9,9,0,10,10,7,bogo,True,True,False,True
26792,M,49,47000.0,2017,9,9,0,2,10,10,discount,True,True,True,True
26793,F,41,67000.0,2017,12,22,0,3,7,7,discount,True,True,True,True
26794,F,41,67000.0,2017,12,22,0,10,10,5,bogo,True,True,True,True
26795,F,41,67000.0,2017,12,22,0,5,5,7,bogo,True,True,True,False
26796,F,118,70598.22601839685,2016,2,22,1,10,10,5,bogo,True,True,True,True
26797,F,118,70598.22601839685,2016,2,22,0,0,0,3,informational,True,True,False,True
26798,F,118,70598.22601839685,2016,2,22,1,5,5,5,bogo,True,True,True,True
26799,F,118,70598.22601839685,2016,2,22,1,2,10,10,discount,True,True,True,True
26800,F,118,70598.22601839685,2016,9,26,0,3,7,7,discount,True,True,True,True
26801,F,118,70598.22601839685,2016,9,26,0,0,0,4,informational,True,True,True,False
26802,F,118,70598.22601839685,2016,9,26,0,10,10,7,bogo,True,True,False,True
26803,M,67,108000.0,2016,6,1,1,2,10,10,discount,True,True,True,True
26804,M,74,70000.0,2016,12,20,1,10,10,5,bogo,True,True,True,True
26805,M,74,70000.0,2016,12,20,0,0,0,3,informational,True,True,False,True
26806,M,74,70000.0,2016,12,20,1,10,10,7,bogo,True,True,False,True
26807,M,74,70000.0,2016,12,20,1,2,10,10,discount,True,True,True,True
26808,F,88,50000.0,2017,5,16,1,3,7,7,discount,True,True,True,True
26809,F,88,50000.0,2017,5,16,1,10,10,7,bogo,True,True,False,True
26810,M,50,61000.0,2014,11,19,1,5,20,10,discount,True,False,True,False
26811,M,50,61000.0,2014,11,19,1,3,7,7,discount,True,True,True,True
26812,M,50,61000.0,2014,11,19,0,0,0,4,informational,True,True,True,False
26813,M,50,61000.0,2014,11,19,1,2,10,10,discount,True,True,True,True
26814,F,118,70598.22601839685,2018,2,6,0,0,0,4,informational,True,True,True,False
26815,F,118,70598.22601839685,2015,10,14,0,2,10,7,discount,True,True,True,False
26816,F,47,55000.0,2015,12,11,1,10,10,5,bogo,True,True,True,True
26817,F,47,55000.0,2015,12,11,1,5,5,5,bogo,True,True,True,True
26818,F,118,70598.22601839685,2016,6,3,0,2,10,7,discount,True,True,True,False
26819,M,66,40000.0,2016,2,18,1,3,7,7,discount,True,True,True,True
26820,M,66,40000.0,2016,2,18,1,2,10,7,discount,True,True,True,False
26821,M,66,40000.0,2016,2,18,0,0,0,3,informational,True,True,False,True
26822,M,66,40000.0,2016,2,18,1,5,5,7,bogo,True,True,True,False
26823,M,20,35000.0,2017,9,1,0,10,10,7,bogo,True,True,False,True
26824,F,118,70598.22601839685,2016,3,31,0,0,0,3,informational,True,True,False,True
26825,F,118,70598.22601839685,2016,3,31,0,5,5,5,bogo,True,True,True,True
26826,M,58,77000.0,2018,3,11,0,5,20,10,discount,True,False,True,False
26827,M,58,77000.0,2018,3,11,1,2,10,7,discount,True,True,True,False
26828,M,58,77000.0,2018,3,11,0,10,10,5,bogo,True,True,True,True
26829,M,58,77000.0,2018,3,11,1,10,10,7,bogo,True,True,False,True
26830,M,58,77000.0,2018,3,11,1,5,5,5,bogo,True,True,True,True
26831,M,48,91000.0,2017,10,5,0,10,10,5,bogo,True,True,True,True
26832,M,48,91000.0,2017,10,5,1,5,5,7,bogo,True,True,True,False
26833,M,48,91000.0,2017,10,5,1,2,10,10,discount,True,True,True,True
26834,M,36,32000.0,2014,11,8,1,3,7,7,discount,True,True,True,True
26835,M,36,32000.0,2014,11,8,0,0,0,4,informational,True,True,True,False
26836,M,36,32000.0,2014,11,8,1,10,10,5,bogo,True,True,True,True
26837,F,60,108000.0,2015,8,22,0,0,0,3,informational,True,True,False,True
26838,F,60,108000.0,2015,8,22,1,5,5,5,bogo,True,True,True,True
26839,M,77,75000.0,2017,8,22,1,5,5,7,bogo,True,True,True,False
26840,M,77,75000.0,2017,8,22,0,5,5,5,bogo,True,True,True,True
26841,F,76,55000.0,2017,9,29,0,5,5,5,bogo,True,True,True,True
26842,M,27,34000.0,2017,5,19,1,3,7,7,discount,True,True,True,True
26843,M,27,34000.0,2017,5,19,1,5,5,7,bogo,True,True,True,False
26844,M,27,34000.0,2017,5,19,1,2,10,10,discount,True,True,True,True
26845,M,26,61000.0,2018,2,22,1,5,5,7,bogo,True,True,True,False
26846,M,26,61000.0,2018,2,22,1,10,10,7,bogo,True,True,False,True
26847,M,26,61000.0,2018,2,22,1,2,10,10,discount,True,True,True,True
26848,M,28,36000.0,2017,10,22,0,10,10,5,bogo,True,True,True,True
26849,M,53,57000.0,2014,12,15,1,3,7,7,discount,True,True,True,True
26850,M,53,57000.0,2014,12,15,0,10,10,7,bogo,True,True,False,True
26851,F,57,85000.0,2017,4,26,1,5,5,5,bogo,True,True,True,True
26852,F,57,85000.0,2017,4,26,1,2,10,10,discount,True,True,True,True
26853,F,118,70598.22601839685,2017,12,13,0,2,10,7,discount,True,True,True,False
26854,F,118,70598.22601839685,2017,12,13,0,10,10,5,bogo,True,True,True,True
26855,F,118,70598.22601839685,2017,12,13,0,0,0,3,informational,True,True,False,True
26856,M,63,34000.0,2017,10,1,0,10,10,5,bogo,True,True,True,True
26857,M,63,34000.0,2017,10,1,0,5,5,5,bogo,True,True,True,True
26858,M,63,34000.0,2017,10,1,0,2,10,10,discount,True,True,True,True
26859,O,53,68000.0,2017,8,28,1,5,20,10,discount,True,False,True,False
26860,O,53,68000.0,2017,8,28,1,10,10,7,bogo,True,True,False,True
26861,M,65,58000.0,2017,12,7,0,2,10,10,discount,True,True,True,True
26862,M,33,49000.0,2016,8,21,0,5,5,7,bogo,True,True,True,False
26863,M,33,49000.0,2016,8,21,0,5,5,5,bogo,True,True,True,True
26864,F,72,61000.0,2017,10,11,1,3,7,7,discount,True,True,True,True
26865,F,72,61000.0,2017,10,11,0,10,10,7,bogo,True,True,False,True
26866,F,72,61000.0,2017,10,11,0,5,5,5,bogo,True,True,True,True
26867,F,72,61000.0,2017,10,11,0,2,10,10,discount,True,True,True,True
26868,F,118,70598.22601839685,2016,8,13,0,2,10,7,discount,True,True,True,False
26869,F,118,70598.22601839685,2016,8,13,0,0,0,4,informational,True,True,True,False
26870,F,118,70598.22601839685,2016,8,13,0,5,5,5,bogo,True,True,True,True
26871,M,18,51000.0,2017,10,25,1,10,10,5,bogo,True,True,True,True
26872,M,18,51000.0,2017,10,25,0,0,0,3,informational,True,True,False,True
26873,M,18,51000.0,2017,10,25,1,2,10,10,discount,True,True,True,True
26874,M,49,53000.0,2017,8,29,1,2,10,7,discount,True,True,True,False
26875,M,49,53000.0,2017,8,29,0,10,10,5,bogo,True,True,True,True
26876,M,49,53000.0,2017,8,29,0,0,0,3,informational,True,True,False,True
26877,M,49,53000.0,2017,8,29,1,5,5,7,bogo,True,True,True,False
26878,F,42,46000.0,2017,7,31,1,2,10,7,discount,True,True,True,False
26879,F,42,46000.0,2017,7,31,0,2,10,10,discount,True,True,True,True
26880,F,50,78000.0,2016,3,26,0,0,0,3,informational,True,True,False,True
26881,F,50,78000.0,2016,3,26,1,5,5,7,bogo,True,True,True,False
26882,F,50,78000.0,2016,3,26,1,10,10,7,bogo,True,True,False,True
26883,M,51,59000.0,2017,3,4,1,3,7,7,discount,True,True,True,True
26884,M,51,59000.0,2017,3,4,0,0,0,4,informational,True,True,True,False
26885,M,51,59000.0,2017,3,4,1,10,10,5,bogo,True,True,True,True
26886,M,51,59000.0,2017,3,4,1,2,10,10,discount,True,True,True,True
26887,M,19,39000.0,2014,8,19,1,3,7,7,discount,True,True,True,True
26888,M,19,39000.0,2014,8,19,0,0,0,4,informational,True,True,True,False
26889,M,19,39000.0,2014,8,19,0,10,10,5,bogo,True,True,True,True
26890,M,19,39000.0,2014,8,19,1,5,5,7,bogo,True,True,True,False
26891,M,19,39000.0,2014,8,19,0,5,5,5,bogo,True,True,True,True
26892,F,46,96000.0,2014,8,27,1,2,10,7,discount,True,True,True,False
26893,F,46,96000.0,2014,8,27,1,10,10,5,bogo,True,True,True,True
26894,F,46,96000.0,2014,8,27,1,2,10,10,discount,True,True,True,True
26895,M,33,57000.0,2017,12,30,0,10,10,5,bogo,True,True,True,True
26896,M,48,42000.0,2014,5,22,1,10,10,5,bogo,True,True,True,True
26897,M,48,42000.0,2014,5,22,0,0,0,3,informational,True,True,False,True
26898,M,48,42000.0,2014,5,22,0,10,10,7,bogo,True,True,False,True
26899,M,48,42000.0,2014,5,22,0,2,10,10,discount,True,True,True,True
26900,F,118,70598.22601839685,2017,12,9,0,10,10,5,bogo,True,True,True,True
26901,F,57,95000.0,2017,8,4,1,3,7,7,discount,True,True,True,True
26902,F,57,95000.0,2017,8,4,0,10,10,5,bogo,True,True,True,True
26903,M,66,68000.0,2017,3,5,1,5,20,10,discount,True,False,True,False
26904,M,66,68000.0,2017,3,5,0,0,0,4,informational,True,True,True,False
26905,M,66,68000.0,2017,3,5,1,10,10,5,bogo,True,True,True,True
26906,M,66,68000.0,2017,3,5,0,0,0,3,informational,True,True,False,True
26907,M,60,63000.0,2017,7,27,0,10,10,5,bogo,True,True,True,True
26908,M,60,63000.0,2017,7,27,0,10,10,7,bogo,True,True,False,True
26909,M,40,45000.0,2016,2,10,1,2,10,7,discount,True,True,True,False
26910,M,40,45000.0,2016,2,10,0,0,0,4,informational,True,True,True,False
26911,M,40,45000.0,2016,2,10,0,0,0,3,informational,True,True,False,True
26912,M,40,45000.0,2016,2,10,1,5,5,5,bogo,True,True,True,True
26913,F,82,80000.0,2018,6,19,0,0,0,4,informational,True,True,True,False
26914,F,82,80000.0,2018,6,19,0,10,10,5,bogo,True,True,True,True
26915,F,82,80000.0,2018,6,19,0,0,0,3,informational,True,True,False,True
26916,F,82,80000.0,2018,6,19,0,10,10,7,bogo,True,True,False,True
26917,M,72,80000.0,2016,9,9,1,5,20,10,discount,True,False,True,False
26918,M,72,80000.0,2016,9,9,1,3,7,7,discount,True,True,True,True
26919,M,72,80000.0,2016,9,9,1,2,10,7,discount,True,True,True,False
26920,M,72,80000.0,2016,9,9,1,10,10,7,bogo,True,True,False,True
26921,M,72,80000.0,2016,9,9,1,2,10,10,discount,True,True,True,True
26922,M,46,32000.0,2016,11,4,1,2,10,7,discount,True,True,True,False
26923,M,46,32000.0,2016,11,4,0,0,0,3,informational,True,True,False,True
26924,M,46,32000.0,2016,11,4,1,10,10,7,bogo,True,True,False,True
26925,M,76,86000.0,2017,8,23,1,3,7,7,discount,True,True,True,True
26926,M,76,86000.0,2017,8,23,1,2,10,7,discount,True,True,True,False
26927,M,76,86000.0,2017,8,23,0,0,0,4,informational,True,True,True,False
26928,M,76,86000.0,2017,8,23,1,10,10,5,bogo,True,True,True,True
26929,F,52,93000.0,2015,6,4,1,3,7,7,discount,True,True,True,True
26930,F,52,93000.0,2015,6,4,1,10,10,7,bogo,True,True,False,True
26931,F,52,93000.0,2015,6,4,1,5,5,5,bogo,True,True,True,True
26932,F,53,77000.0,2017,9,19,1,5,20,10,discount,True,False,True,False
26933,F,53,77000.0,2017,9,19,1,3,7,7,discount,True,True,True,True
26934,F,53,77000.0,2017,9,19,0,0,0,3,informational,True,True,False,True
26935,F,53,77000.0,2017,9,19,1,5,5,7,bogo,True,True,True,False
26936,M,46,98000.0,2015,1,10,0,3,7,7,discount,True,True,True,True
26937,M,46,98000.0,2015,1,10,0,0,0,3,informational,True,True,False,True
26938,M,46,98000.0,2015,1,10,1,5,5,7,bogo,True,True,True,False
26939,M,46,98000.0,2015,1,10,1,2,10,10,discount,True,True,True,True
26940,M,62,73000.0,2016,3,20,1,10,10,5,bogo,True,True,True,True
26941,M,62,73000.0,2016,3,20,1,5,5,5,bogo,True,True,True,True
26942,M,62,73000.0,2016,3,20,1,2,10,10,discount,True,True,True,True
26943,F,38,66000.0,2016,11,13,1,2,10,7,discount,True,True,True,False
26944,F,38,66000.0,2016,11,13,0,0,0,3,informational,True,True,False,True
26945,F,38,66000.0,2016,11,13,1,2,10,10,discount,True,True,True,True
26946,M,49,38000.0,2018,7,5,1,3,7,7,discount,True,True,True,True
26947,M,49,38000.0,2018,7,5,0,0,0,3,informational,True,True,False,True
26948,M,55,56000.0,2018,3,2,1,3,7,7,discount,True,True,True,True
26949,M,55,56000.0,2018,3,2,1,2,10,7,discount,True,True,True,False
26950,M,55,56000.0,2018,3,2,1,10,10,5,bogo,True,True,True,True
26951,M,55,56000.0,2018,3,2,1,2,10,10,discount,True,True,True,True
26952,F,48,87000.0,2016,6,13,1,5,20,10,discount,True,False,True,False
26953,F,48,87000.0,2016,6,13,0,0,0,4,informational,True,True,True,False
26954,F,48,87000.0,2016,6,13,0,10,10,5,bogo,True,True,True,True
26955,M,33,70000.0,2015,5,2,1,2,10,7,discount,True,True,True,False
26956,M,33,70000.0,2015,5,2,1,10,10,5,bogo,True,True,True,True
26957,M,33,70000.0,2015,5,2,0,10,10,7,bogo,True,True,False,True
26958,M,33,70000.0,2015,5,2,1,5,5,5,bogo,True,True,True,True
26959,M,60,63000.0,2018,1,22,1,10,10,5,bogo,True,True,True,True
26960,M,60,63000.0,2018,1,22,1,2,10,10,discount,True,True,True,True
26961,M,24,57000.0,2018,1,2,0,0,0,3,informational,True,True,False,True
26962,M,24,57000.0,2018,1,2,1,10,10,7,bogo,True,True,False,True
26963,M,24,57000.0,2018,1,2,1,2,10,10,discount,True,True,True,True
26964,F,34,64000.0,2017,2,28,1,10,10,5,bogo,True,True,True,True
26965,F,34,64000.0,2017,2,28,0,0,0,3,informational,True,True,False,True
26966,F,61,51000.0,2016,10,26,1,5,20,10,discount,True,False,True,False
26967,F,61,51000.0,2016,10,26,1,2,10,7,discount,True,True,True,False
26968,F,61,51000.0,2016,10,26,0,0,0,3,informational,True,True,False,True
26969,F,61,51000.0,2016,10,26,1,10,10,7,bogo,True,True,False,True
26970,F,118,70598.22601839685,2017,8,25,0,0,0,3,informational,True,True,False,True
26971,F,118,70598.22601839685,2017,8,25,0,2,10,10,discount,True,True,True,True
26972,F,30,58000.0,2017,9,15,1,10,10,5,bogo,True,True,True,True
26973,F,30,58000.0,2017,9,15,1,10,10,7,bogo,True,True,False,True
26974,F,30,58000.0,2017,9,15,1,5,5,5,bogo,True,True,True,True
26975,F,118,70598.22601839685,2016,7,21,0,10,10,7,bogo,True,True,False,True
26976,F,118,70598.22601839685,2016,7,21,0,2,10,10,discount,True,True,True,True
26977,F,118,70598.22601839685,2017,4,25,0,0,0,3,informational,True,True,False,True
26978,F,118,70598.22601839685,2017,4,25,1,2,10,10,discount,True,True,True,True
26979,M,69,108000.0,2016,4,27,0,0,0,3,informational,True,True,False,True
26980,M,69,108000.0,2016,4,27,1,2,10,10,discount,True,True,True,True
26981,M,80,98000.0,2017,2,25,0,5,20,10,discount,True,False,True,False
26982,M,80,98000.0,2017,2,25,1,2,10,7,discount,True,True,True,False
26983,M,80,98000.0,2017,2,25,0,0,0,4,informational,True,True,True,False
26984,M,80,98000.0,2017,2,25,0,0,0,3,informational,True,True,False,True
26985,F,75,49000.0,2016,6,28,1,10,10,5,bogo,True,True,True,True
26986,F,75,49000.0,2016,6,28,0,0,0,3,informational,True,True,False,True
26987,F,58,74000.0,2017,4,9,0,0,0,3,informational,True,True,False,True
26988,F,58,74000.0,2017,4,9,1,2,10,10,discount,True,True,True,True
26989,F,118,70598.22601839685,2016,8,29,0,3,7,7,discount,True,True,True,True
26990,F,118,70598.22601839685,2016,8,29,0,2,10,7,discount,True,True,True,False
26991,F,118,70598.22601839685,2016,8,29,0,10,10,5,bogo,True,True,True,True
26992,F,50,83000.0,2016,11,26,1,3,7,7,discount,True,True,True,True
26993,F,50,83000.0,2016,11,26,1,2,10,10,discount,True,True,True,True
26994,M,38,37000.0,2018,3,21,0,10,10,5,bogo,True,True,True,True
26995,M,38,37000.0,2018,3,21,0,0,0,3,informational,True,True,False,True
26996,M,38,37000.0,2018,3,21,0,5,5,7,bogo,True,True,True,False
